line,bus,bus_y,start_time,start,end_time,end,duration,status
37,21027551,24,2022-06-01 08:01:00,481,2022-06-01 08:07:00,487,321,d
37,21027551,24,2022-06-01 08:07:00,487,2022-06-01 09:17:00,557,4213,other
37,21027551,24,2022-06-01 09:17:00,557,2022-06-01 11:32:00,692,8118,o
37,21027551,24,2022-06-01 11:32:00,692,2022-06-01 12:30:00,750,3448,other
37,21027551,24,2022-06-01 12:30:00,750,2022-06-01 12:37:00,757,423,d
37,21027551,24,2022-06-01 12:37:00,757,2022-06-01 13:39:00,819,3733,other
37,21027551,24,2022-06-01 13:39:00,819,2022-06-01 14:02:00,842,1362,o
37,21027551,24,2022-06-01 14:02:00,842,2022-06-01 14:58:00,898,3389,other
37,21027551,24,2022-06-01 14:58:00,898,2022-06-01 15:10:00,910,695,d
37,21027551,24,2022-06-01 15:10:00,910,2022-06-01 16:08:00,968,3506,other
37,21027551,24,2022-06-01 16:08:00,968,2022-06-01 17:30:00,1050,4910,o
37,21027551,24,2022-06-01 17:30:00,1050,2022-06-01 18:43:00,1123,4384,other
37,21027551,24,2022-06-01 18:43:00,1123,2022-06-01 18:51:00,1131,461,d
37,21027551,24,2022-06-01 18:51:00,1131,2022-06-01 19:49:00,1189,3511,other
37,21027551,24,2022-06-01 19:49:00,1189,2022-06-01 21:17:00,1277,5262,o
37,21027551,24,2022-06-01 21:17:00,1277,2022-06-01 22:13:00,1333,3361,other
37,21027551,24,2022-06-01 22:13:00,1333,2022-06-01 22:21:00,1341,492,d
37,21027551,24,2022-06-01 22:21:00,1341,2022-06-01 23:11:40,1391,3040,other
37,21027552,25,2022-06-01 06:32:00,392,2022-06-01 07:26:00,446,3261,other
37,21027552,25,2022-06-01 07:26:00,446,2022-06-01 07:32:00,452,362,d
37,21027552,25,2022-06-01 07:32:00,452,2022-06-01 08:41:00,521,4120,other
37,21027552,25,2022-06-01 08:41:00,521,2022-06-01 09:06:00,546,1507,o
37,21027552,25,2022-06-01 09:06:00,546,2022-06-01 10:16:00,616,4221,other
37,21027552,25,2022-06-01 10:16:00,616,2022-06-01 10:29:00,629,741,d
37,21027552,25,2022-06-01 10:29:00,629,2022-06-01 11:34:00,694,3894,other
37,21027552,25,2022-06-01 11:34:00,694,2022-06-01 14:32:00,872,10713,o
37,21027552,25,2022-06-01 14:32:00,872,2022-06-01 15:36:00,936,3839,other
37,21027552,25,2022-06-01 15:36:00,936,2022-06-01 15:48:00,948,691,d
37,21027552,25,2022-06-01 15:48:00,948,2022-06-01 16:56:00,1016,4095,other
37,21027552,25,2022-06-01 16:56:00,1016,2022-06-01 17:42:00,1062,2767,o
37,21027552,25,2022-06-01 17:42:00,1062,2022-06-01 19:03:00,1143,4837,other
37,21027552,25,2022-06-01 19:03:00,1143,2022-06-01 19:08:00,1148,341,d
37,21027552,25,2022-06-01 19:08:00,1148,2022-06-01 20:13:00,1213,3898,other
37,21027552,25,2022-06-01 20:13:00,1213,2022-06-01 21:33:00,1293,4799,o
37,21027552,25,2022-06-01 21:33:00,1293,2022-06-01 22:30:00,1350,3393,other
37,21027552,25,2022-06-01 22:30:00,1350,2022-06-01 22:36:00,1356,343,d
37,21027552,25,2022-06-01 22:36:00,1356,2022-06-01 23:28:36,1408,3156,other
37,21027573,26,2022-06-01 07:30:00,450,2022-06-01 08:40:00,520,4199,other
37,21027573,26,2022-06-01 08:40:00,520,2022-06-01 08:51:00,531,651,d
37,21027573,26,2022-06-01 08:51:00,531,2022-06-01 10:03:00,603,4318,other
37,21027573,26,2022-06-01 10:03:00,603,2022-06-01 13:32:00,812,12571,o
37,21027573,26,2022-06-01 13:32:00,812,2022-06-01 14:29:00,869,3400,other
37,21027573,26,2022-06-01 14:29:00,869,2022-06-01 14:40:00,880,662,d
37,21027573,26,2022-06-01 14:40:00,880,2022-06-01 15:41:00,941,3701,other
37,21027573,26,2022-06-01 15:41:00,941,2022-06-01 17:05:00,1025,5030,o
37,21027573,26,2022-06-01 17:05:00,1025,2022-06-01 18:14:00,1094,4105,other
37,21027573,26,2022-06-01 18:14:00,1094,2022-06-01 18:24:00,1104,613,d
37,21027573,26,2022-06-01 18:24:00,1104,2022-06-01 19:36:00,1176,4344,other
37,21027573,26,2022-06-01 19:36:00,1176,2022-06-01 21:02:00,1262,5128,o
37,21027573,26,2022-06-01 21:02:00,1262,2022-06-01 22:04:00,1324,3730,other
37,21027573,26,2022-06-01 22:04:00,1324,2022-06-01 22:10:00,1330,371,d
37,21027573,26,2022-06-01 22:10:00,1330,2022-06-01 23:06:38,1386,3398,other
37,21027576,27,2022-06-01 06:42:00,402,2022-06-01 07:36:00,456,3183,other
37,21027576,27,2022-06-01 07:36:00,456,2022-06-01 07:44:00,464,504,d
37,21027576,27,2022-06-01 07:44:00,464,2022-06-01 08:45:00,525,3651,other
37,21027576,27,2022-06-01 08:45:00,525,2022-06-01 09:22:00,562,2260,o
37,21027576,27,2022-06-01 09:22:00,562,2022-06-01 10:28:00,628,3924,other
37,21027576,27,2022-06-01 10:28:00,628,2022-06-01 10:39:00,639,664,d
37,21027576,27,2022-06-01 10:39:00,639,2022-06-01 11:41:00,701,3746,other
37,21027576,27,2022-06-01 11:41:00,701,2022-06-01 12:42:00,762,3671,o
37,21027576,27,2022-06-01 12:42:00,762,2022-06-01 13:43:00,823,3602,other
37,21027576,27,2022-06-01 13:43:00,823,2022-06-01 13:54:00,834,675,d
37,21027576,27,2022-06-01 13:54:00,834,2022-06-01 14:56:00,896,3746,other
37,21027576,27,2022-06-01 14:56:00,896,2022-06-01 15:32:00,932,2139,o
37,21027576,27,2022-06-01 15:32:00,932,2022-06-01 16:33:00,993,3661,other
37,21027576,27,2022-06-01 16:33:00,993,2022-06-01 16:42:00,1002,523,d
37,21027576,27,2022-06-01 16:42:00,1002,2022-06-01 17:50:00,1070,4123,other
37,21027576,27,2022-06-01 17:50:00,1070,2022-06-01 19:17:00,1157,5200,o
37,21027576,27,2022-06-01 19:17:00,1157,2022-06-01 20:19:00,1219,3709,other
37,21027576,27,2022-06-01 20:19:00,1219,2022-06-01 20:26:00,1226,443,d
37,21027576,27,2022-06-01 20:26:00,1226,2022-06-01 21:30:16,1290,3856,other
37,21027588,28,2022-06-01 06:27:00,387,2022-06-01 06:47:00,407,1216,o
37,21027588,28,2022-06-01 06:47:00,407,2022-06-01 07:50:00,470,3777,other
37,21027588,28,2022-06-01 07:50:00,470,2022-06-01 07:54:00,474,210,d
37,21027588,28,2022-06-01 07:54:00,474,2022-06-01 09:05:00,545,4267,other
37,21027588,28,2022-06-01 09:05:00,545,2022-06-01 09:38:00,578,2008,o
37,21027588,28,2022-06-01 09:38:00,578,2022-06-01 10:50:00,650,4281,other
37,21027588,28,2022-06-01 10:50:00,650,2022-06-01 10:54:00,654,240,d
37,21027588,28,2022-06-01 10:54:00,654,2022-06-01 12:02:00,722,4132,other
37,21027588,28,2022-06-01 12:02:00,722,2022-06-01 12:10:00,730,482,o
37,21027588,28,2022-06-01 12:10:00,730,2022-06-01 14:19:00,859,7727,other
37,21027588,28,2022-06-01 14:19:00,859,2022-06-01 15:22:00,922,3756,o
37,21027588,28,2022-06-01 15:22:00,922,2022-06-01 16:27:00,987,3898,other
37,21027588,28,2022-06-01 16:27:00,987,2022-06-01 16:36:00,996,530,d
37,21027588,28,2022-06-01 16:36:00,996,2022-06-01 17:50:00,1070,4479,other
37,21027588,28,2022-06-01 17:50:00,1070,2022-06-01 20:47:00,1247,10608,o
37,21027588,28,2022-06-01 20:47:00,1247,2022-06-01 21:54:00,1314,3992,other
37,21027588,28,2022-06-01 21:54:00,1314,2022-06-01 22:00:00,1320,381,d
37,21027588,28,2022-06-01 22:00:00,1320,2022-06-01 22:55:59,1375,3359,other
37,21027598,29,2022-06-01 06:05:00,365,2022-06-01 06:31:00,391,1546,d
37,21027598,29,2022-06-01 06:31:00,391,2022-06-01 07:25:00,445,3271,other
37,21027598,29,2022-06-01 07:25:00,445,2022-06-01 07:42:00,462,994,o
37,21027598,29,2022-06-01 07:42:00,462,2022-06-01 08:50:00,530,4097,other
37,21027598,29,2022-06-01 08:50:00,530,2022-06-01 09:01:00,541,672,d
37,21027598,29,2022-06-01 09:01:00,541,2022-06-01 10:10:00,610,4150,other
37,21027598,29,2022-06-01 10:10:00,610,2022-06-01 10:49:00,649,2334,o
37,21027598,29,2022-06-01 10:49:00,649,2022-06-01 11:52:00,712,3741,other
37,21027598,29,2022-06-01 11:52:00,712,2022-06-01 12:00:00,720,471,d
37,21027598,29,2022-06-01 12:00:00,720,2022-06-01 13:04:00,784,3860,other
37,21027598,29,2022-06-01 13:04:00,784,2022-06-01 13:21:00,801,1053,o
37,21027598,29,2022-06-01 13:21:00,801,2022-06-01 14:26:00,866,3894,other
37,21027598,29,2022-06-01 14:26:00,866,2022-06-01 14:36:00,876,564,d
37,21027598,29,2022-06-01 14:36:00,876,2022-06-01 15:36:00,936,3613,other
37,21027598,29,2022-06-01 15:36:00,936,2022-06-01 16:00:00,960,1425,o
37,21027598,29,2022-06-01 16:00:00,960,2022-06-01 17:01:00,1021,3690,other
37,21027598,29,2022-06-01 17:01:00,1021,2022-06-01 17:08:00,1028,401,d
37,21027598,29,2022-06-01 17:08:00,1028,2022-06-01 18:19:00,1099,4246,other
37,21027598,29,2022-06-01 18:19:00,1099,2022-06-01 19:02:00,1142,2586,o
37,21027598,29,2022-06-01 19:02:00,1142,2022-06-01 20:03:00,1203,3647,other
37,21027598,29,2022-06-01 20:03:00,1203,2022-06-01 20:12:00,1212,564,d
37,21027598,29,2022-06-01 20:12:00,1212,2022-06-01 21:17:00,1277,3906,other
37,21027598,29,2022-06-01 21:17:00,1277,2022-06-01 22:03:47,1323,2807,o
37,21028220,30,2022-06-01 07:41:00,461,2022-06-01 08:33:00,513,3170,d
37,21028220,30,2022-06-01 08:33:00,513,2022-06-01 08:52:00,532,1112,o
37,21028220,30,2022-06-01 08:52:00,532,2022-06-01 09:54:00,594,3709,other
37,21028220,30,2022-06-01 09:54:00,594,2022-06-01 10:05:00,605,672,d
37,21028220,30,2022-06-01 10:05:00,605,2022-06-01 11:06:00,666,3693,other
37,21028220,30,2022-06-01 11:06:00,666,2022-06-01 12:23:00,743,4609,o
37,21028220,30,2022-06-01 12:23:00,743,2022-06-01 13:23:00,803,3569,other
37,21028220,30,2022-06-01 13:23:00,803,2022-06-01 13:31:00,811,523,d
37,21028220,30,2022-06-01 13:31:00,811,2022-06-01 14:36:00,876,3859,other
37,21028220,30,2022-06-01 14:36:00,876,2022-06-01 16:31:00,991,6922,o
37,21028220,30,2022-06-01 16:31:00,991,2022-06-01 17:25:03,1045,3243,other
37,21028411,31,2022-06-01 06:31:00,391,2022-06-01 06:55:00,415,1416,d
37,21028411,31,2022-06-01 06:55:00,415,2022-06-01 07:53:00,473,3509,other
37,21028411,31,2022-06-01 07:53:00,473,2022-06-01 08:11:00,491,1095,o
37,21028411,31,2022-06-01 08:11:00,491,2022-06-01 09:20:00,560,4126,other
37,21028411,31,2022-06-01 09:20:00,560,2022-06-01 09:31:00,571,672,d
37,21028411,31,2022-06-01 09:31:00,571,2022-06-01 10:37:00,637,3958,other
37,21028411,31,2022-06-01 10:37:00,637,2022-06-01 11:54:00,714,4585,o
37,21028411,31,2022-06-01 11:54:00,714,2022-06-01 12:55:00,775,3643,other
37,21028411,31,2022-06-01 12:55:00,775,2022-06-01 13:03:00,783,493,d
37,21028411,31,2022-06-01 13:03:00,783,2022-06-01 14:03:00,843,3601,other
37,21028411,31,2022-06-01 14:03:00,843,2022-06-01 17:26:00,1046,12166,o
37,21028411,31,2022-06-01 17:26:00,1046,2022-06-01 18:50:57,1130,5097,other
37,21028480,32,2022-06-01 06:42:00,402,2022-06-01 07:03:00,423,1296,o
37,21028480,32,2022-06-01 07:03:00,423,2022-06-01 08:02:00,482,3539,other
37,21028480,32,2022-06-01 08:02:00,482,2022-06-01 08:10:00,490,454,d
37,21028480,32,2022-06-01 08:10:00,490,2022-06-01 09:21:00,561,4241,other
37,21028480,32,2022-06-01 09:21:00,561,2022-06-01 09:57:00,597,2178,o
37,21028480,32,2022-06-01 09:57:00,597,2022-06-01 11:01:00,661,3826,other
37,21028480,32,2022-06-01 11:01:00,661,2022-06-01 11:14:00,674,770,d
37,21028480,32,2022-06-01 11:14:00,674,2022-06-01 12:16:00,736,3739,other
37,21028480,32,2022-06-01 12:16:00,736,2022-06-01 15:45:00,945,12521,o
37,21028480,32,2022-06-01 15:45:00,945,2022-06-01 16:42:00,1002,3460,other
37,21028480,32,2022-06-01 16:42:00,1002,2022-06-01 16:51:00,1011,550,d
37,21028480,32,2022-06-01 16:51:00,1011,2022-06-01 17:59:20,1079,4100,other
37,21028481,33,2022-06-01 05:51:00,351,2022-06-01 06:16:00,376,1471,other
37,21028481,33,2022-06-01 06:16:00,376,2022-06-01 06:38:00,398,1330,o
37,21028481,33,2022-06-01 06:38:00,398,2022-06-01 07:29:00,449,3045,other
37,21028481,33,2022-06-01 07:29:00,449,2022-06-01 07:39:00,459,633,d
37,21028481,33,2022-06-01 07:39:00,459,2022-06-01 08:45:00,525,3929,other
37,21028481,33,2022-06-01 08:45:00,525,2022-06-01 09:32:00,572,2840,o
37,21028481,33,2022-06-01 09:32:00,572,2022-06-01 10:36:00,636,3805,other
37,21028481,33,2022-06-01 10:36:00,636,2022-06-01 10:45:00,645,551,d
37,21028481,33,2022-06-01 10:45:00,645,2022-06-01 11:47:00,707,3706,other
37,21028481,33,2022-06-01 11:47:00,707,2022-06-01 16:07:55,967,15655,o
37,21028487,34,2022-06-01 12:53:00,773,2022-06-01 16:07:00,967,11652,other
37,21028487,34,2022-06-01 16:07:00,967,2022-06-01 16:29:00,989,1344,d
37,21028487,34,2022-06-01 16:29:00,989,2022-06-01 17:41:00,1061,4274,other
37,21028487,34,2022-06-01 17:41:00,1061,2022-06-01 18:01:52,1081,1252,o
37,21028535,35,2022-06-01 05:28:00,328,2022-06-01 05:50:00,350,1312,other
37,21028535,35,2022-06-01 05:50:00,350,2022-06-01 07:43:00,463,6760,o
37,21028535,35,2022-06-01 07:43:00,463,2022-06-01 08:33:00,513,3040,other
37,21028535,35,2022-06-01 08:33:00,513,2022-06-01 08:44:00,524,639,o
37,21028535,35,2022-06-01 08:44:00,524,2022-06-01 09:53:00,593,4143,other
37,21028535,35,2022-06-01 09:53:00,593,2022-06-01 09:57:00,597,230,d
37,21028535,35,2022-06-01 09:57:00,597,2022-06-01 11:01:00,661,3864,other
37,21028535,35,2022-06-01 11:01:00,661,2022-06-01 11:48:00,708,2807,o
37,21028535,35,2022-06-01 11:48:00,708,2022-06-01 12:45:09,765,3429,other
37,21028869,36,2022-06-01 07:08:00,428,2022-06-01 07:53:00,473,2663,o
37,21028869,36,2022-06-01 07:53:00,473,2022-06-01 08:58:00,538,3905,other
37,21028869,36,2022-06-01 08:58:00,538,2022-06-01 09:06:00,546,493,d
37,21028869,36,2022-06-01 09:06:00,546,2022-06-01 10:16:00,616,4195,other
37,21028869,36,2022-06-01 10:16:00,616,2022-06-01 16:04:50,964,20930,o
125,21032013,37,2022-06-01 06:28:00,388,2022-06-01 06:42:00,402,863,d
125,21032013,37,2022-06-01 06:42:00,402,2022-06-01 07:49:00,469,4028,other
125,21032013,37,2022-06-01 07:49:00,469,2022-06-01 08:34:00,514,2704,o
125,21032013,37,2022-06-01 08:34:00,514,2022-06-01 09:47:00,587,4354,other
125,21032013,37,2022-06-01 09:47:00,587,2022-06-01 09:57:00,597,634,d
125,21032013,37,2022-06-01 09:57:00,597,2022-06-01 11:09:00,669,4321,other
125,21032013,37,2022-06-01 11:09:00,669,2022-06-01 12:53:00,773,6224,o
125,21032013,37,2022-06-01 12:53:00,773,2022-06-01 13:59:00,839,3970,other
125,21032013,37,2022-06-01 13:59:00,839,2022-06-01 14:03:00,843,191,d
125,21032013,37,2022-06-01 14:03:00,843,2022-06-01 15:20:00,920,4649,other
125,21032013,37,2022-06-01 15:20:00,920,2022-06-01 17:04:00,1024,6236,o
125,21032013,37,2022-06-01 17:04:00,1024,2022-06-01 18:16:00,1096,4316,other
125,21032013,37,2022-06-01 18:16:00,1096,2022-06-01 18:25:00,1105,551,d
125,21032013,37,2022-06-01 18:25:00,1105,2022-06-01 19:46:00,1186,4884,other
125,21032013,37,2022-06-01 19:46:00,1186,2022-06-01 20:47:51,1247,3711,o
125,21032042,38,2022-06-01 06:47:00,407,2022-06-01 07:03:00,423,952,d
125,21032042,38,2022-06-01 07:03:00,423,2022-06-01 08:13:00,493,4196,other
125,21032042,38,2022-06-01 08:13:00,493,2022-06-01 08:59:00,539,2759,o
125,21032042,38,2022-06-01 08:59:00,539,2022-06-01 10:08:00,608,4177,other
125,21032042,38,2022-06-01 10:08:00,608,2022-06-01 10:12:00,612,201,d
125,21032042,38,2022-06-01 10:12:00,612,2022-06-01 11:14:00,674,3755,other
125,21032042,38,2022-06-01 11:14:00,674,2022-06-01 13:52:00,832,9459,o
125,21032042,38,2022-06-01 13:52:00,832,2022-06-01 14:53:00,893,3675,other
125,21032042,38,2022-06-01 14:53:00,893,2022-06-01 15:01:00,901,473,d
125,21032042,38,2022-06-01 15:01:00,901,2022-06-01 16:11:00,971,4178,other
125,21032042,38,2022-06-01 16:11:00,971,2022-06-01 17:44:00,1064,5597,o
125,21032042,38,2022-06-01 17:44:00,1064,2022-06-01 18:49:00,1129,3879,other
125,21032042,38,2022-06-01 18:49:00,1129,2022-06-01 19:13:00,1153,1465,d
125,21032042,38,2022-06-01 19:13:00,1153,2022-06-01 20:32:00,1232,4731,other
125,21032042,38,2022-06-01 20:32:00,1232,2022-06-01 21:18:46,1278,2806,o
125,21032095,39,2022-06-01 06:10:00,370,2022-06-01 06:26:00,386,1002,other
125,21032095,39,2022-06-01 06:26:00,386,2022-06-01 06:32:00,392,332,d
125,21032095,39,2022-06-01 06:32:00,392,2022-06-01 07:33:00,453,3704,other
125,21032095,39,2022-06-01 07:33:00,453,2022-06-01 08:23:00,503,2973,o
125,21032095,39,2022-06-01 08:23:00,503,2022-06-01 09:47:00,587,5017,other
125,21032095,39,2022-06-01 09:47:00,587,2022-06-01 09:51:00,591,290,d
125,21032095,39,2022-06-01 09:51:00,591,2022-06-01 11:04:00,664,4337,other
125,21032095,39,2022-06-01 11:04:00,664,2022-06-01 12:03:00,723,3559,o
125,21032095,39,2022-06-01 12:03:00,723,2022-06-01 13:06:00,786,3786,other
125,21032095,39,2022-06-01 13:06:00,786,2022-06-01 13:12:00,792,371,d
125,21032095,39,2022-06-01 13:12:00,792,2022-06-01 14:21:00,861,4130,other
125,21032095,39,2022-06-01 14:21:00,861,2022-06-01 15:44:00,944,4949,o
125,21032095,39,2022-06-01 15:44:00,944,2022-06-01 16:47:00,1007,3782,other
125,21032095,39,2022-06-01 16:47:00,1007,2022-06-01 16:52:00,1012,311,d
125,21032095,39,2022-06-01 16:52:00,1012,2022-06-01 18:06:00,1086,4469,other
125,21032095,39,2022-06-01 18:06:00,1086,2022-06-01 18:47:18,1127,2478,o
125,21032098,40,2022-06-01 07:16:00,436,2022-06-01 07:29:00,449,778,o
125,21032098,40,2022-06-01 07:29:00,449,2022-06-01 08:48:00,528,4750,other
125,21032098,40,2022-06-01 08:48:00,528,2022-06-01 08:52:00,532,252,d
125,21032098,40,2022-06-01 08:52:00,532,2022-06-01 10:08:00,608,4533,other
125,21032098,40,2022-06-01 10:08:00,608,2022-06-01 10:50:00,650,2549,o
125,21032098,40,2022-06-01 10:50:00,650,2022-06-01 12:00:00,720,4177,other
125,21032098,40,2022-06-01 12:00:00,720,2022-06-01 12:03:00,723,171,d
125,21032098,40,2022-06-01 12:03:00,723,2022-06-01 13:12:00,792,4150,other
125,21032098,40,2022-06-01 13:12:00,792,2022-06-01 14:33:00,873,4834,o
125,21032098,40,2022-06-01 14:33:00,873,2022-06-01 15:35:00,935,3742,other
125,21032098,40,2022-06-01 15:35:00,935,2022-06-01 16:03:00,963,1662,d
125,21032098,40,2022-06-01 16:03:00,963,2022-06-01 17:21:00,1041,4697,other
125,21032098,40,2022-06-01 17:21:00,1041,2022-06-01 17:54:00,1074,1979,o
125,21032098,40,2022-06-01 17:54:00,1074,2022-06-01 19:12:00,1152,4718,other
125,21032098,40,2022-06-01 19:12:00,1152,2022-06-01 19:26:00,1166,832,d
125,21032098,40,2022-06-01 19:26:00,1166,2022-06-01 20:42:16,1242,4576,other
125,21032130,41,2022-06-01 06:48:00,408,2022-06-01 07:12:00,432,1417,o
125,21032130,41,2022-06-01 07:12:00,432,2022-06-01 08:16:00,496,3883,other
125,21032130,41,2022-06-01 08:16:00,496,2022-06-01 08:21:00,501,302,d
125,21032130,41,2022-06-01 08:21:00,501,2022-06-01 09:44:00,584,4954,other
125,21032130,41,2022-06-01 09:44:00,584,2022-06-01 10:22:00,622,2256,o
125,21032130,41,2022-06-01 10:22:00,622,2022-06-01 11:30:00,690,4080,other
125,21032130,41,2022-06-01 11:30:00,690,2022-06-01 11:35:00,695,351,d
125,21032130,41,2022-06-01 11:35:00,695,2022-06-01 12:40:00,760,3853,other
125,21032130,41,2022-06-01 12:40:00,760,2022-06-01 13:44:00,824,3873,o
125,21032130,41,2022-06-01 13:44:00,824,2022-06-01 14:49:00,889,3912,other
125,21032130,41,2022-06-01 14:49:00,889,2022-06-01 14:52:00,892,151,d
125,21032130,41,2022-06-01 14:52:00,892,2022-06-01 16:05:00,965,4387,other
125,21032130,41,2022-06-01 16:05:00,965,2022-06-01 17:19:00,1039,4456,o
125,21032130,41,2022-06-01 17:19:00,1039,2022-06-01 18:28:00,1108,4146,other
125,21032130,41,2022-06-01 18:28:00,1108,2022-06-01 18:41:00,1121,773,d
125,21032130,41,2022-06-01 18:41:00,1121,2022-06-01 20:05:12,1205,5052,other
125,21032136,42,2022-06-01 06:35:00,395,2022-06-01 06:45:00,405,583,o
125,21032136,42,2022-06-01 06:45:00,405,2022-06-01 07:51:00,471,3947,other
125,21032136,42,2022-06-01 07:51:00,471,2022-06-01 07:54:00,474,202,d
125,21032136,42,2022-06-01 07:54:00,474,2022-06-01 11:13:00,673,11955,other
125,21032136,42,2022-06-01 11:13:00,673,2022-06-01 11:28:00,688,903,d
125,21032136,42,2022-06-01 11:28:00,688,2022-06-01 12:29:00,749,3654,other
125,21032136,42,2022-06-01 12:29:00,749,2022-06-01 13:22:00,802,3150,o
125,21032136,42,2022-06-01 13:22:00,802,2022-06-01 14:24:00,864,3748,other
125,21032136,42,2022-06-01 14:24:00,864,2022-06-01 14:28:00,868,241,d
125,21032136,42,2022-06-01 14:28:00,868,2022-06-01 15:39:00,939,4240,other
125,21032136,42,2022-06-01 15:39:00,939,2022-06-01 16:35:00,995,3362,o
125,21032136,42,2022-06-01 16:35:00,995,2022-06-01 17:38:00,1058,3816,other
125,21032136,42,2022-06-01 17:38:00,1058,2022-06-01 18:01:00,1081,1375,d
125,21032136,42,2022-06-01 18:01:00,1081,2022-06-01 19:25:17,1165,5057,other
125,21032165,43,2022-06-01 07:18:00,438,2022-06-01 09:05:00,545,6440,o
125,21032165,43,2022-06-01 09:05:00,545,2022-06-01 09:07:00,547,90,d
125,21032165,43,2022-06-01 09:07:00,547,2022-06-01 10:28:00,628,4863,other
125,21032165,43,2022-06-01 10:28:00,628,2022-06-01 10:48:00,648,1197,d
125,21032165,43,2022-06-01 10:48:00,648,2022-06-01 11:54:00,714,4019,other
125,21032165,43,2022-06-01 11:54:00,714,2022-06-01 12:45:00,765,3030,o
125,21032165,43,2022-06-01 12:45:00,765,2022-06-01 13:50:00,830,3871,other
125,21032165,43,2022-06-01 13:50:00,830,2022-06-01 13:52:00,832,162,d
125,21032165,43,2022-06-01 13:52:00,832,2022-06-01 15:07:00,907,4485,other
125,21032165,43,2022-06-01 15:07:00,907,2022-06-01 16:45:00,1005,5858,o
125,21032165,43,2022-06-01 16:45:00,1005,2022-06-01 18:11:00,1091,5200,other
125,21032165,43,2022-06-01 18:11:00,1091,2022-06-01 18:18:00,1098,379,d
125,21032165,43,2022-06-01 18:18:00,1098,2022-06-01 19:52:00,1192,5656,other
125,21032165,43,2022-06-01 19:52:00,1192,2022-06-01 20:35:00,1235,2566,o
125,21032165,43,2022-06-01 20:35:00,1235,2022-06-01 21:45:00,1305,4218,other
125,21032165,43,2022-06-01 21:45:00,1305,2022-06-01 22:02:00,1322,1016,d
